Global Volcanism Program - Volcanoes of the World 4.8.6,,,,Downloaded on 05 Mar 2020 at 08:30 AM,,,,,,,,,
Volcano Number,Volcano Name,Eruption Number,Eruption Start Year,Event Number,Event Type,Event Remarks,Event Date Year Modifier,Event Date Year,Event Date Year Uncertainty,Event Date Month,Event Date Day Modifier,Event Date Day,Event Date Day Uncertainty
211020,Vesuvius,13340,1708,100530,Property damage,,,,,,,,
211020,Vesuvius,13340,1708,100531,Lava fountains,,,,,,,,
211020,Vesuvius,13340,1708,100532,Earthquakes (undefined),,,,,,,,
211020,Vesuvius,13341,1724,100534,Explosion,,,,,,,,
211020,Vesuvius,13345,1764,100535,Lava flow(s),"violent, strong, or large",,,,,,,
211020,Vesuvius,13345,1764,100536,Property damage,,,,,,,,
211020,Vesuvius,13345,1764,100537,Eruption cloud,,,,,,,,
211020,Vesuvius,13345,1764,100538,Cinder cone formation,,,,,,,,
211020,Vesuvius,13345,1764,100539,Earthquakes (undefined),,,,,,,,
211020,Vesuvius,13345,1764,100540,Lightning,,,,,,,,
211020,Vesuvius,13346,1770,100543,Explosion,"violent, strong, or large",,,,,,,
211020,Vesuvius,13346,1770,100544,Ash,,,,,,,,
211020,Vesuvius,13346,1770,100545,Lapilli,,,,,,,,
211020,Vesuvius,13346,1770,100546,Lava flow(s),,,,,,,,
211020,Vesuvius,13346,1770,100547,Property damage,,,,,,,,
211020,Vesuvius,13346,1770,100548,Fatalities,,,1779,,8,,8,
211020,Vesuvius,13346,1770,100549,Lahar or mudflow,,,,,,,,
211020,Vesuvius,13346,1770,100550,Evacuations,,,,,,,,
211020,Vesuvius,13346,1770,100551,Lava fountains,,,,,,,,
211020,Vesuvius,13346,1770,100552,Eruption cloud,,,,,,,,
211020,Vesuvius,13346,1770,100553,Cinder cone formation,,,,,,,,
211020,Vesuvius,13346,1770,100554,Earthquakes (undefined),,,,,,,,
211020,Vesuvius,13346,1770,100555,Lightning,,,,,,,,
241030,Taranaki,13347,1755,100557,Explosion,,,,,,,,
241030,Taranaki,13347,1755,100558,Ash,,,,,,,,
241030,Taranaki,13348,1800,100559,Explosion,,,,,,,,
241030,Taranaki,13348,1800,100560,Tephra,,,,,,,,
211020,Vesuvius,13349,1783,100563,Explosion,"violent, strong, or large",,,,,,,
211020,Vesuvius,13349,1783,100564,Ash,,,,,,,,
211020,Vesuvius,13349,1783,100565,Lava flow(s),,,,,,,,
211020,Vesuvius,13349,1783,100566,Property damage,,,,,,,,
211020,Vesuvius,13349,1783,100567,Fatalities,,,1794,,,,,
211020,Vesuvius,13352,1835,100568,Lava fountains,,,,,,,,
211020,Vesuvius,13352,1835,100569,Eruption cloud,,,,,,,,
211020,Vesuvius,13352,1835,100570,Lightning,,,,,,,,
211020,Vesuvius,13353,1841,100573,Explosion,"violent, strong, or large",,,,,,,
211020,Vesuvius,13353,1841,100574,Ash,,,,,,,,
211020,Vesuvius,13353,1841,100575,Lava flow(s),,,,,,,,
211020,Vesuvius,13353,1841,100576,Property damage,,,,,,,,
211020,Vesuvius,13353,1841,100577,Eruption cloud,,,,,,,,
211020,Vesuvius,13353,1841,100578,Cinder cone formation,,,,,,,,
211020,Vesuvius,13354,1854,100581,Explosion,"violent, strong, or large",,,,,,,
211020,Vesuvius,13354,1854,100582,Lava flow(s),,,,,,,,
211020,Vesuvius,13354,1854,100583,Property damage,,,,,,,,
211020,Vesuvius,13355,1855,100586,Explosion,"violent, strong, or large",,,,,,,
211020,Vesuvius,13355,1855,100587,Ash,,,,,,,,
211020,Vesuvius,13355,1855,100588,Lava flow(s),,,,,,,,
211020,Vesuvius,13355,1855,100589,Property damage,,,,,,,,
211020,Vesuvius,13355,1855,100590,Evacuations,,,,,,,,
211020,Vesuvius,13355,1855,100591,Lava fountains,,,,,,,,
211020,Vesuvius,13355,1855,100592,Eruption cloud,,,,,,,,
211020,Vesuvius,13355,1855,100593,Earthquakes (undefined),,,,,,,,
211020,Vesuvius,13355,1855,100594,Deformation (inflation),,,,,,,,
241040,White Island,13356,1947,100596,Explosion,,,,,,,,
241040,White Island,13356,1947,100597,Ash,,,,,,,,
241040,White Island,13356,1947,100598,Crater formation,Summit.,,,,,,,
211020,Vesuvius,13360,1875,100601,Blocks,,,,,,,,
211020,Vesuvius,13361,1913,100604,Explosion,"violent, strong, or large",,,,,,,
211020,Vesuvius,13361,1913,100605,Lapilli,,,,,,,,
211020,Vesuvius,13361,1913,100606,Bombs,,,,,,,,
211020,Vesuvius,13361,1913,100607,Scoria,,,,,,,,
211020,Vesuvius,13361,1913,100608,Pyroclastic flow,,,,,,,,
211020,Vesuvius,13361,1913,100609,Lava flow(s),"violent, strong, or large",,,,,,,
211020,Vesuvius,13361,1913,100610,Property damage,,,,,,,,
211020,Vesuvius,13361,1913,100611,Fatalities,,,1944,,3,,,
211020,Vesuvius,13361,1913,100612,Evacuations,,,,,,,,
211020,Vesuvius,13361,1913,100613,Lava fountains,,,,,,,,
211020,Vesuvius,13361,1913,100614,Earthquakes (undefined),,,,,,,,
211031,Palinuro,13362,-8040,100616,Explosion,,,,,,,,
211031,Palinuro,13362,-8040,100617,Ash,,,,,,,,
211030,Ischia,13363,-7550,100619,Lava dome formation,,,,,,,,
211030,Ischia,13364,-3880,100621,Explosion,,,,,,,,
211030,Ischia,13364,-3880,100622,Lava flow(s),,,,,,,,
211030,Ischia,13364,-3880,100623,Lava dome formation,,,,,,,,
211030,Ischia,13364,-3880,100624,Lava flow(s),Entered water.,,,,,,,
211030,Ischia,13367,-3580,100629,Explosion,,,,,,,,
211030,Ischia,13367,-3580,100630,Ash,,,,,,,,
211030,Ischia,13367,-3580,100631,Pyroclastic flow,,,,,,,,
211030,Ischia,13368,-3050,100633,Explosion,,,,,,,,
211030,Ischia,13377,-370,100634,Earthquakes (undefined),,,,,,,,
211030,Ischia,13378,-200,100636,Explosion,,,,,,,,
211030,Ischia,13378,-200,100637,Scoria,,,,,,,,
211030,Ischia,13378,-200,100638,Lava flow(s),,,,,,,,
211030,Ischia,13379,-91,100640,Explosion,Uncertain,,,,,,,
211030,Ischia,13379,-91,100641,Lava flow(s),Uncertain,,,,,,,
211030,Ischia,13381,40,100644,Explosion,,,,,,,,
211030,Ischia,13381,40,100645,Ash,,,,,,,,
211030,Ischia,13381,40,100646,Lapilli,,,,,,,,
211030,Ischia,13381,40,100647,Pyroclastic flow,,,,,,,,
211030,Ischia,13381,40,100648,Pumice,,,,,,,,
211030,Ischia,13382,69,100649,Explosion,Uncertain,,,,,,,
211030,Ischia,13382,69,100650,Lava dome formation,Uncertain,,,,,,,
211030,Ischia,13383,80,100652,Explosion,Uncertain,,,,,,,
211030,Ischia,13383,80,100653,Lava dome formation,Uncertain,,,,,,,
211030,Ischia,13383,80,100654,Pumice,Uncertain,,,,,,,
262000,Krakatau,13384,1943,100657,Explosion,Uncertain,,,,,,,
262000,Krakatau,13385,1944,100660,Explosion,Uncertain,,,,,,,
262000,Krakatau,13386,1945,100663,Explosion,Uncertain,,,,,,,
262000,Krakatau,13387,1946,100666,Explosion,,,,,,,,
211042,Lipari,13395,-5820,100668,Explosion,,,,,,,,
211042,Lipari,13395,-5820,100669,Pyroclastic flow,,,,,,,,
211042,Lipari,13395,-5820,100670,Lava flow(s),,,,,,,,
211042,Lipari,13395,-5820,100671,Lava flow(s),Obsidian.,,,,,,,
211042,Lipari,13395,-5820,100672,Lava dome formation,,,,,,,,
211042,Lipari,13395,-5820,100673,Pumice,,,,,,,,
211042,Lipari,13395,-5820,100674,Lava flow(s),Entered water.,,,,,,,
211042,Lipari,13396,780,100676,Explosion,,,,,,,,
211042,Lipari,13396,780,100677,Ash,,,,,,,,
211042,Lipari,13396,780,100678,Lapilli,,,,,,,,
211042,Lipari,13396,780,100679,Pyroclastic flow,,,,,,,,
211042,Lipari,13396,780,100680,Lava flow(s),,,,,,,,
211042,Lipari,13396,780,100681,Lava flow(s),Obsidian.,,,,,,,
211042,Lipari,13396,780,100682,Lava dome formation,,,,,,,,
211042,Lipari,13396,780,100683,Pumice,,,,,,,,
211042,Lipari,13396,780,100684,Lava flow(s),Entered water.,,,,,,,
263180,Slamet,13397,1957,100686,Explosion,,,,,,,,
263180,Slamet,13397,1957,100687,Ash,weak or small,,,,,,,
263180,Slamet,13398,1958,100689,Ash,,,,,,,,
263180,Slamet,13398,1958,100690,Loud audible noises,,,,,,,,
263180,Slamet,13398,1958,100691,Blocks,,,,,,,,
263180,Slamet,13399,1958,100693,Explosion,,,,,,,,
263180,Slamet,13399,1958,100694,Ash,,,,,,,,
263180,Slamet,13399,1958,100695,Bombs,,,,,,,,
263180,Slamet,13399,1958,100696,Blocks,,,,,,,,
263180,Slamet,13400,1960,100698,Explosion,,,,,,,,
263180,Slamet,13400,1960,100699,Ash,,,,,,,,
263200,Dieng Volcanic Complex,13412,1825,100700,Ash,,,,,,,,
263200,Dieng Volcanic Complex,13412,1825,100701,Phreatic activity,,,,,,,,
211040,Stromboli,13413,-4250,100703,Explosion,,,,,,,,
211040,Stromboli,13413,-4250,100704,Scoria,,,,,,,,
211040,Stromboli,13413,-4250,100705,Lava flow(s),,,,,,,,
211040,Stromboli,13413,-4250,100706,Lava flow(s),Entered water.,,,,,,,
211040,Stromboli,13414,-4050,100708,Explosion,,,,,,,,
211040,Stromboli,13414,-4050,100709,Ash,,,,,,,,
211040,Stromboli,13414,-4050,100710,Scoria,,,,,,,,
211040,Stromboli,13414,-4050,100711,Pyroclastic flow,,,,,,,,
211040,Stromboli,13414,-4050,100712,Lahar or mudflow,,,,,,,,
211040,Stromboli,13414,-4050,100713,Tsunami,,,,,,,,
211040,Stromboli,13414,-4050,100714,Edifice destroyed,Collapse/avalanche,,,,,,,
211040,Stromboli,13414,-4050,100715,Debris avalanches,,,,,,,,
211040,Stromboli,13414,-4050,100716,Phreatomagmatic eruption,,,,,,,,
211040,Stromboli,13415,-350,100718,Explosion,,,,,,,,
211040,Stromboli,13416,-210,100720,Explosion,,,,,,,,
211040,Stromboli,13417,-50,100722,Explosion,,,,,,,,
211040,Stromboli,13418,50,100724,Explosion,,,,,,,,
211040,Stromboli,13419,150,100726,Explosion,,,,,,,,
211040,Stromboli,13420,250,100728,Explosion,,,,,,,,
263250,Merapi,13421,1810,100730,Lava dome formation,,,,,,,,
263250,Merapi,13422,1812,100732,Lava dome formation,,,,,,,,
211040,Stromboli,13430,1910,100733,Explosion,"violent, strong, or large",,,,,,,
211040,Stromboli,13430,1910,100734,Ash,,,,,,,,
211040,Stromboli,13430,1910,100735,Pyroclastic flow,,,,,,,,
211040,Stromboli,13430,1910,100736,Lava flow(s),,,,,,,,
211040,Stromboli,13430,1910,100737,Property damage,,,,,,,,
211040,Stromboli,13430,1910,100738,Fatalities,,,1919,,5,,22,
211040,Stromboli,13430,1910,100739,Tsunami,,,,,,,,
211040,Stromboli,13430,1910,100740,Lava fountains,,,,,,,,
211040,Stromboli,13430,1910,100741,Earthquakes (undefined),,,,,,,,
211040,Stromboli,13430,1910,100742,Blocks,,,,,,,,
211040,Stromboli,13430,1910,100743,Lava flow(s),Entered water.,,,,,,,
211040,Stromboli,13431,1932,100745,Explosion,,,,,,,,
241080,Tongariro,13432,1864,100747,Explosion,,,,,,,,
241080,Tongariro,13432,1864,100748,Ash,,,,,,,,
241080,Tongariro,13433,1869,100750,Explosion,,,,,,,,
241080,Tongariro,13433,1869,100751,Earthquakes (undefined),Time and Type Unknown.,,,,,,,
241080,Tongariro,13434,1869,100753,Explosion,,,,,,,,
241080,Tongariro,13434,1869,100754,Ash,,,,,,,,
211040,Stromboli,13435,1934,100758,Island formation,,,,,,,,
211040,Stromboli,13435,1934,100759,Explosion,,,,,,,,
211040,Stromboli,13435,1934,100760,Ash,,,,,,,,
211040,Stromboli,13435,1934,100761,Lapilli,,,,,,,,
211040,Stromboli,13435,1934,100762,Bombs,,,,,,,,
211040,Stromboli,13435,1934,100763,Pyroclastic flow,,,,,,,,
211040,Stromboli,13435,1934,100764,Lava flow(s),,,,,,,,
211040,Stromboli,13435,1934,100765,Property damage,,,,,,,,
211050,Vulcano,13444,-300,100766,Explosion,,,,,,,,
211050,Vulcano,13444,-300,100767,Blocks,,,,,,,,
211050,Vulcano,13446,-183,100772,Island formation,,,,,,,,
211050,Vulcano,13446,-183,100773,Explosion,,,,,,,,
211050,Vulcano,13446,-183,100774,Ash,,,,,,,,
211050,Vulcano,13446,-183,100775,Crater formation,Parasitic.,,,,,,,
211050,Vulcano,13447,-150,100776,Explosion,,,,,,,,
211050,Vulcano,13447,-150,100777,Pyroclastic flow,,,,,,,,
263310,Tengger Caldera,13448,1865,100779,Explosion,,,,,,,,
263310,Tengger Caldera,13449,1866,100781,Explosion,,,,,,,,
263310,Tengger Caldera,13450,1867,100783,Explosion,,,,,,,,
263310,Tengger Caldera,13450,1867,100784,Ash,,,,,,,,
211050,Vulcano,13451,-126,100786,Island formation,,,,,,,,
211050,Vulcano,13451,-126,100787,Tsunami,,,,,,,,
211050,Vulcano,13452,-91,100789,Explosion,,,,,,,,
211050,Vulcano,13455,-10,100793,Lava flow(s),,,,,,,,
211050,Vulcano,13456,50,100795,Explosion,,,,,,,,
211050,Vulcano,13457,144,100797,Explosion,Uncertain,,,,,,,
211050,Vulcano,13457,144,100798,Lava flow(s),Uncertain,,,,,,,
211050,Vulcano,13469,1626,100799,Explosion,,,,,,,,
211050,Vulcano,13470,1727,100802,Explosion,,,,,,,,
211050,Vulcano,13470,1727,100803,Ash,,,,,,,,
211050,Vulcano,13470,1727,100804,Pyroclastic flow,,,,,,,,
211050,Vulcano,13470,1727,100805,Phreatic activity,,,,,,,,
211050,Vulcano,13470,1727,100806,Lahar or mudflow,,,,,,,,
211050,Vulcano,13470,1727,100807,Crater formation,Parasitic.,,,,,,,
211050,Vulcano,13471,1731,100809,Explosion,,,,,,,,
211050,Vulcano,13471,1731,100810,Ash,,,,,,,,
211050,Vulcano,13471,1731,100811,Lava flow(s),,,,,,,,
211050,Vulcano,13471,1731,100812,Lava flow(s),Obsidian.,,,,,,,
211050,Vulcano,13471,1731,100813,Lahar or mudflow,,,,,,,,
211050,Vulcano,13471,1731,100814,Pumice,,,,,,,,
211050,Vulcano,13472,1771,100816,Explosion,,,,,,,,
211050,Vulcano,13472,1771,100817,Ash,,,,,,,,
211050,Vulcano,13472,1771,100818,Scoria,,,,,,,,
211050,Vulcano,13473,1775,100820,Explosion,Uncertain,,,,,,,
211050,Vulcano,13474,1780,100822,Explosion,,,,,,,,
211050,Vulcano,13475,1786,100824,Explosion,Uncertain,,,,,,,
211050,Vulcano,13475,1786,100825,Ash,,,,,,,,
211050,Vulcano,13475,1786,100826,Blocks,,,,,,,,
211050,Vulcano,13476,1812,100828,Explosion,Uncertain,,,,,,,
211050,Vulcano,13477,1822,100830,Explosion,Uncertain,,,,,,,
211060,Etna,13490,-2330,100832,Explosion,,,,,,,,
211060,Etna,13490,-2330,100833,Pumice,,,,,,,,
211060,Etna,13491,-1980,100834,Explosion,,,,,,,,
211060,Etna,13491,-1980,100835,Scoria,,,,,,,,
211060,Etna,13492,-1500,100837,Explosion,,,,,,,,
211060,Etna,13492,-1500,100838,Lava flow(s),,,,,,,,
211060,Etna,13492,-1500,100839,Property damage,,,,,,,,
211060,Etna,13492,-1500,100840,Lahar or mudflow,Uncertain,,,,,,,
211060,Etna,13494,-1420,100842,Explosion,,,,,,,,
211060,Etna,13494,-1420,100843,Ash,,,,,,,,
211060,Etna,13494,-1420,100844,Scoria,,,,,,,,
211060,Etna,13494,-1420,100845,Pyroclastic flow,,,,,,,,
211060,Etna,13494,-1420,100846,Blocks,,,,,,,,
211060,Etna,13495,-1050,100848,Explosion,,,,,,,,
211060,Etna,13495,-1050,100849,Lava flow(s),,,,,,,,
211060,Etna,13497,-695,100852,Explosion,,,,,,,,
211060,Etna,13497,-695,100853,Lava flow(s),,,,,,,,
211060,Etna,13497,-695,100854,Property damage,,,,,,,,
211060,Etna,13499,-479,100857,Explosion,,,,,,,,
211060,Etna,13499,-479,100858,Lava flow(s),,,,,,,,
211060,Etna,13499,-479,100859,Property damage,,,,,,,,
211060,Etna,13499,-479,100860,Lava flow(s),Entered water.,,,,,,,
211060,Etna,13500,-425,100862,Explosion,Uncertain,,,,,,,
211060,Etna,13500,-425,100863,Lava flow(s),,,,,,,,
211060,Etna,13500,-425,100864,Property damage,,,,,,,,
211060,Etna,13507,-61,100866,Explosion,,,,,,,,
211060,Etna,13509,-49,100870,Explosion,,,,,,,,
211060,Etna,13509,-49,100871,Lava flow(s),,,,,,,,
211060,Etna,13509,-49,100872,Lightning,,,,,,,,
211060,Etna,13510,-44,100875,Explosion,,,,,,,,
211060,Etna,13510,-44,100876,Ash,,,,,,,,
211060,Etna,13510,-44,100877,Lava flow(s),,,,,,,,
211060,Etna,13510,-44,100878,Property damage,,,,,,,,
211060,Etna,13510,-44,100879,Eruption cloud,,,,,,,,
211060,Etna,13510,-44,100880,Earthquakes (undefined),,,,,,,,
211060,Etna,13510,-44,100881,Lava flow(s),Entered water.,,,,,,,
211060,Etna,13511,1926,100883,Explosion,,,,,,,,
211060,Etna,13512,1928,100885,Explosion,,,,,,,,
211060,Etna,13513,1928,100888,Explosion,,,,,,,,
211060,Etna,13513,1928,100889,Ash,,,,,,,,
211060,Etna,13513,1928,100890,Scoria,,,,,,,,
211060,Etna,13513,1928,100891,Lava flow(s),,,,,,,,
211060,Etna,13513,1928,100892,Property damage,,,,,,,,
211060,Etna,13513,1928,100893,Fatalities,,,1928,,11,,8,
211060,Etna,13513,1928,100894,Evacuations,,,,,,,,
211060,Etna,13513,1928,100895,Loud audible noises,,,,,,,,
211060,Etna,13513,1928,100896,Seismicity (volcanic),,,,,,,,
211060,Etna,13513,1928,100897,Partial collapse at end of eruption,,,,,,,,
211060,Etna,13524,1947,100898,Bombs,,,,,,,,
211060,Etna,13524,1947,100899,Lava fountains,,,,,,,,
211060,Etna,13525,1947,100901,Explosion,,,,,,,,
211060,Etna,13525,1947,100902,Tephra,,,,,,,,
211060,Etna,13525,1947,100903,Lava flow(s),,,,,,,,
211060,Etna,13525,1947,100904,Property damage,,,,,,,,
213020,Nemrut Dagi,13526,1597,100906,Lava flow(s),,,,,,,,
213020,Nemrut Dagi,13526,1597,100907,Lava fountains,,,,,,,,
213020,Nemrut Dagi,13527,1650,100910,Explosion,,,,,,,,
213020,Nemrut Dagi,13527,1650,100911,Loud audible noises,,,,,,,,
213020,Nemrut Dagi,13527,1650,100912,Pumice,,,,,,,,
213020,Nemrut Dagi,13527,1650,100913,Blocks,,,,,,,,
263310,Tengger Caldera,13528,1950,100915,Explosion,,,,,,,,
263310,Tengger Caldera,13528,1950,100916,Ash,,,,,,,,
263310,Tengger Caldera,13529,1955,100918,Ash,,,,,,,,
213020,Nemrut Dagi,13530,1692,100919,Explosion,Uncertain,,,,,,,
213020,Nemrut Dagi,13530,1692,100920,Ash,Uncertain,,,,,,,
213020,Nemrut Dagi,13530,1692,100921,Earthquakes (undefined),,,,,,,,
213030,Tenduruk Dagi,13531,-550,100923,Lava flow(s),,,,,,,,
213030,Tenduruk Dagi,13532,1855,100924,Explosion,,,,,,,,
213030,Tenduruk Dagi,13532,1855,100925,Ash,,,,,,,,
213040,Ararat,13533,-2450,100927,Explosion,,,,,,,,
213040,Ararat,13533,-2450,100928,Pyroclastic flow,,,,,,,,
213040,Ararat,13533,-2450,100929,Lava flow(s),,,,,,,,
213040,Ararat,13533,-2450,100930,Property damage,,,,,,,,
241080,Tongariro,13547,1844,100931,Ash,,,,,,,,
241080,Tongariro,13548,1855,100933,Explosion,,,,,,,,
241080,Tongariro,13548,1855,100934,Ash,,,,,,,,
241080,Tongariro,13548,1855,100935,Earthquakes (undefined),Time and Type Unknown.,,,,,,,
241080,Tongariro,13549,1857,100937,Explosion,,,,,,,,
241080,Tongariro,13549,1857,100938,Ash,,,,,,,,
241080,Tongariro,13550,1859,100940,Phreatic activity,,,,,,,,
241080,Tongariro,13551,1862,100942,Explosion,,,,,,,,
241080,Tongariro,13551,1862,100943,Ash,,,,,,,,
241080,Tongariro,13552,1863,100945,Explosion,,,,,,,,
241080,Tongariro,13552,1863,100946,Ash,,,,,,,,
241080,Tongariro,13553,1870,100948,Explosion,,,,,,,,
241080,Tongariro,13553,1870,100949,Scoria,,,,,,,,
241080,Tongariro,13553,1870,100950,Lava flow(s),,,,,,,,
241080,Tongariro,13553,1870,100951,Earthquakes (undefined),,,,,,,,
241080,Tongariro,13554,1875,100953,Explosion,Uncertain,,,,,,,
241080,Tongariro,13555,1878,100955,Explosion,,,,,,,,
241080,Tongariro,13555,1878,100956,Ash,,,,,,,,
241080,Tongariro,13555,1878,100957,Crater formation,Summit.,,,,,,,
241080,Tongariro,13556,1881,100959,Explosion,,,,,,,,
241080,Tongariro,13556,1881,100960,Ash,,,,,,,,
241080,Tongariro,13557,1883,100962,Explosion,,,,,,,,
241080,Tongariro,13557,1883,100963,Ash,,,,,,,,
241080,Tongariro,13567,1904,100964,Explosion,,,,,,,,
241080,Tongariro,13567,1904,100965,Ash,,,,,,,,
241080,Tongariro,13568,1905,100967,Explosion,,,,,,,,
241080,Tongariro,13568,1905,100968,Ash,,,,,,,,
241080,Tongariro,13569,1906,100970,Explosion,,,,,,,,
241080,Tongariro,13569,1906,100971,Ash,,,,,,,,
241080,Tongariro,13570,1907,100973,Explosion,,,,,,,,
241080,Tongariro,13570,1907,100974,Ash,,,,,,,,
263300,Semeru,13571,1900,100976,Explosion,,,,,,,,
263300,Semeru,13571,1900,100977,Ash,,,,,,,,
263300,Semeru,13571,1900,100978,Lava flow(s),,,,,,,,
263300,Semeru,13572,1901,100980,Explosion,,,,,,,,
263300,Semeru,13572,1901,100981,Ash,,,,,,,,
263300,Semeru,13572,1901,100982,Evacuations,,,1901,,1,,29,
263300,Semeru,13573,1903,100984,Explosion,,,,,,,,
263300,Semeru,13574,1904,100986,Explosion,,,,,,,,
263300,Semeru,13575,1905,100988,Explosion,,,,,,,,
263300,Semeru,13575,1905,100989,Ash,,,,,,,,
263300,Semeru,13575,1905,100990,Loud audible noises,,,,,,,,
263300,Semeru,13576,1907,100992,Explosion,,,,,,,,
263300,Semeru,13576,1907,100993,Ash,,,,,,,,
263300,Semeru,13577,1907,100995,Explosion,,,,,,,,
263300,Semeru,13577,1907,100996,Earthquakes (undefined),,,,,,,,
266030,Soputan,13585,1906,100997,Explosion,,,,,,,,
266030,Soputan,13585,1906,100998,Lava flow(s),,,,,,,,
266030,Soputan,13585,1906,100999,Crater formation,Parasitic.,,,,,,,
266030,Soputan,13586,1907,101001,Explosion,,,,,,,,
266030,Soputan,13586,1907,101002,Earthquakes (undefined),,,,,,,,
266030,Soputan,13587,1908,101004,Explosion,,,,,,,,
266030,Soputan,13587,1908,101005,Lava flow(s),,,,,,,,
266030,Soputan,13588,1910,101007,Explosion,,,,,,,,
266030,Soputan,13588,1910,101008,Lava flow(s),,,,,,,,
266030,Soputan,13589,1911,101010,Explosion,,,,,,,,
266030,Soputan,13589,1911,101011,Lava flow(s),,,,,,,,
266030,Soputan,13590,1913,101013,Explosion,,,,,,,,
266030,Soputan,13591,1915,101015,Lava flow(s),,,,,,,,
266030,Soputan,13591,1915,101016,Lava dome formation,,,,,,,,
266030,Soputan,13592,1917,101018,Explosion,,,,,,,,
266030,Soputan,13593,1923,101020,Explosion,,,,,,,,
266030,Soputan,13593,1923,101021,Ash,,,,,,,,
266030,Soputan,13593,1923,101022,Bombs,,,,,,,,
266030,Soputan,13593,1923,101023,Lava flow(s),,,,,,,,
266030,Soputan,13594,1947,101025,Explosion,,,,,,,,
266030,Soputan,13595,1953,101027,Explosion,Uncertain,,,,,,,
266030,Soputan,13596,1966,101029,Explosion,moderate,,,,,,,
273030,Mayon,13603,1800,101030,Explosion,,,,,,,,
273030,Mayon,13603,1800,101031,Ash,,,,,,,,
273030,Mayon,13603,1800,101032,Pyroclastic flow,,,,,,,,
273030,Mayon,13603,1800,101033,Property damage,,,,,,,,
273030,Mayon,13603,1800,101034,Fatalities,,,1800,,10,,,
273030,Mayon,13603,1800,101035,Blocks,,,,,,,,
273030,Mayon,13604,1811,101037,Explosion,,,,,,,,
273030,Mayon,13604,1811,101038,Ash,,,,,,,,
273030,Mayon,13604,1811,101039,Pyroclastic flow,Uncertain,,,,,,,
273030,Mayon,13604,1811,101040,Earthquakes (undefined),Before.,,,,,,,
273030,Mayon,13604,1811,101041,Blocks,,,,,,,,
273030,Mayon,13605,1814,101044,Explosion,,,,,,,,
273030,Mayon,13605,1814,101045,Ash,"violent, strong, or large",,,,,,,
273030,Mayon,13605,1814,101046,Lapilli,,,,,,,,
273030,Mayon,13605,1814,101047,Bombs,,,,,,,,
273030,Mayon,13605,1814,101048,Pyroclastic flow,,,,,,,,
273030,Mayon,13605,1814,101049,Property damage,,,,,,,,
273030,Mayon,13605,1814,101050,Fatalities,,,1814,,2,,1,
273030,Mayon,13605,1814,101051,Lahar or mudflow,,,,,,,,
273030,Mayon,13605,1814,101052,Eruption cloud,,,,,,,,
273030,Mayon,13605,1814,101053,Earthquakes (undefined),Before.,,,,,,,
273030,Mayon,13605,1814,101054,Lightning,,,,,,,,
